Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
akto,com.akto.dao,CustomAuthTypeDao,1,1,2,2,9,2,0,2,1.0,7,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\CustomAuthTypeDao.java,5
akto,com.akto.dao,CustomDataTypeDao,1,1,2,2,9,2,0,2,1.0,9,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\CustomDataTypeDao.java,5
akto,com.akto.dao,DashboardLogsDao,1,1,3,3,32,8,0,2,0.6666666666666666,2,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\DashboardLogsDao.java,15
akto,com.akto.dao,DibsDao,1,1,3,2,11,3,0,2,1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\DibsDao.java,6
akto,com.akto.dao,EndpointInfoDao,1,1,4,3,14,4,0,2,1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\EndpointInfoDao.java,8
akto,com.akto.dao,FilterSampleDataDao,1,1,5,5,25,6,0,2,1.0,7,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\FilterSampleDataDao.java,14
akto,com.akto.dao,KafkaHealthMetricsDao,1,1,2,2,9,2,0,2,1.0,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\KafkaHealthMetricsDao.java,5
akto,com.akto.dao,LogsDao,1,1,3,3,32,8,0,2,0.6666666666666666,2,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\LogsDao.java,15
akto,com.akto.dao,MarkovDao,1,1,4,3,14,4,0,2,1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\MarkovDao.java,9
akto,com.akto.dao,MCollection,2,1,30,30,125,37,2,0,0.1,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\MCollection.java,21
akto,com.akto.dao,OtpMessagesDao,1,1,2,2,9,2,0,2,1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\OtpMessagesDao.java,5
akto,com.akto.dao,OtpTestDataDao,1,1,2,2,9,2,0,2,1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\OtpTestDataDao.java,5
akto,com.akto.dao,PendingInviteCodesDao,1,1,2,2,9,2,0,2,1.0,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\PendingInviteCodesDao.java,5
akto,com.akto.dao,RBACDao,1,1,3,3,13,3,0,2,1.0,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RBACDao.java,7
akto,com.akto.dao,RecordedLoginInputDao,1,1,2,2,9,2,0,2,1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RecordedLoginInputDao.java,5
akto,com.akto.dao,RelationshipDao,1,1,4,3,14,4,0,2,1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RelationshipDao.java,9
akto,com.akto.dao,RequestTemplatesDao,1,1,4,3,14,4,0,2,1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RequestTemplatesDao.java,8
akto,com.akto.dao,RuntimeFilterDao,2,1,3,3,25,5,0,2,1.0,6,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RuntimeFilterDao.java,17
akto,com.akto.dao,RuntimeLogsDao,1,1,3,3,32,8,0,2,0.6666666666666666,2,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\RuntimeLogsDao.java,15
akto,com.akto.dao,SampleDataDao,1,1,4,4,54,12,0,2,0.5,20,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\SampleDataDao.java,16
akto,com.akto.dao,ScansDao,0,0,2,2,8,2,0,2,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\ScansDao.java,5
akto,com.akto.dao,SensitiveParamInfoDao,1,1,6,6,29,6,0,2,0.6666666666666666,9,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\SensitiveParamInfoDao.java,11
akto,com.akto.dao,SensitiveSampleDataDao,1,1,4,4,35,9,0,2,0.75,10,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\SensitiveSampleDataDao.java,12
akto,com.akto.dao,SignupDao,1,1,3,3,24,5,0,2,1.0,1,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\SignupDao.java,14
akto,com.akto.dao,SingleTypeInfoDao,1,1,23,22,0,56,0,2,0.30434782608695654,30,5,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\SingleTypeInfoDao.java,22
akto,com.akto.dao,TagConfigsDao,1,1,2,2,9,2,0,2,1.0,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\TagConfigsDao.java,5
akto,com.akto.dao,TeamsDao,1,1,3,2,11,3,0,2,1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\TeamsDao.java,5
akto,com.akto.dao,TestEnvSettingsDao,1,1,4,3,14,4,0,2,1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\TestEnvSettingsDao.java,5
akto,com.akto.dao,TestRunDao,1,1,4,3,14,4,0,2,1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\TestRunDao.java,5
akto,com.akto.dao,ThirdPartyAccessDao,1,1,2,2,9,2,0,2,1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\ThirdPartyAccessDao.java,5
akto,com.akto.dao,TrafficInfoDao,1,1,2,2,9,2,0,2,1.0,6,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\TrafficInfoDao.java,5
akto,com.akto.dao,URLTemplateDao,0,0,2,2,8,2,0,2,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\URLTemplateDao.java,5
akto,com.akto.dao,UsersDao,1,1,14,14,107,25,0,2,0.35714285714285715,18,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\UsersDao.java,25
akto,com.akto.dao,DaoConnect,1,1,1,1,8,1,0,0,0.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\DaoConnect.java,8
akto,com.akto.dao,TestAccountSettingsDao,0,0,1,1,18,1,0,0,-1.0,0,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\TestAccountSettingsDao.java,13
akto,com.akto.dao,TestApiCollectionsDao,0,0,1,1,14,1,0,0,-1.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\TestApiCollectionsDao.java,14
akto,com.akto.dao,TestSampleDataDao,0,0,1,1,41,5,0,0,-1.0,0,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\TestSampleDataDao.java,16
akto,com.akto.dao,TestSingleTypeInfoDao,0,0,14,12,244,21,0,0,-1.0,0,9,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\TestSingleTypeInfoDao.java,26
akto,com.akto.dao,TestUsersDao,0,0,1,1,13,1,0,0,-1.0,0,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\TestUsersDao.java,10
akto,com.akto.dao,VCDemoData,0,0,2,2,58,7,0,0,-1.0,0,9,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\VCDemoData.java,20
akto,com.akto.dao.context,Context,1,1,12,12,51,12,0,0,1.0,119,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\context\Context.java,10
akto,com.akto.dao.demo,VulnerableRequestForTemplateDao,2,1,4,3,25,4,0,2,1.0,2,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\demo\VulnerableRequestForTemplateDao.java,9
akto,com.akto.dao.loaders,LoadersDao,1,1,9,9,42,12,0,2,0.3333333333333333,4,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\loaders\LoadersDao.java,17
akto,com.akto.dao.loaders,TestLoadersDao,1,1,3,3,44,3,0,0,0.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dao\loaders\TestLoadersDao.java,15
akto,com.akto.dao.notifications,CustomWebhooksDao,1,1,3,2,11,3,0,2,1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\notifications\CustomWebhooksDao.java,6
akto,com.akto.dao.notifications,CustomWebhooksResultDao,1,1,3,2,11,3,0,2,1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\notifications\CustomWebhooksResultDao.java,6
akto,com.akto.dao.notifications,SlackWebhooksDao,1,1,3,2,11,3,0,2,1.0,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\notifications\SlackWebhooksDao.java,6
akto,com.akto.dao.pii,PIISourceDao,1,1,3,2,11,3,0,2,1.0,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\pii\PIISourceDao.java,6
akto,com.akto.dao.testing,EndpointLogicalGroupDao,1,1,5,4,30,5,0,2,1.0,2,6,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\EndpointLogicalGroupDao.java,15
akto,com.akto.dao.testing,LoginFlowStepsDao,1,1,2,2,9,2,0,2,1.0,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\LoginFlowStepsDao.java,6
akto,com.akto.dao.testing,TestingRunConfigDao,1,1,3,2,11,3,0,2,1.0,2,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestingRunConfigDao.java,9
akto,com.akto.dao.testing,TestingRunDao,1,1,2,2,9,2,0,2,1.0,6,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestingRunDao.java,6
akto,com.akto.dao.testing,TestingRunResultDao,1,1,5,5,25,6,0,2,0.8,5,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestingRunResultDao.java,14
akto,com.akto.dao.testing,TestingRunResultSummariesDao,1,1,3,2,11,3,0,2,1.0,5,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestingRunResultSummariesDao.java,6
akto,com.akto.dao.testing,TestingSchedulesDao,1,1,2,2,9,2,0,2,1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestingSchedulesDao.java,6
akto,com.akto.dao.testing,TestRolesDao,1,1,5,4,41,10,0,2,0.8,3,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\TestRolesDao.java,13
akto,com.akto.dao.testing,WorkflowTestResultsDao,1,1,2,2,9,2,0,2,1.0,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\WorkflowTestResultsDao.java,6
akto,com.akto.dao.testing,WorkflowTestsDao,1,1,2,2,9,2,0,2,1.0,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\WorkflowTestsDao.java,6
akto,com.akto.dao.testing.sources,TestSourceConfigsDao,4,1,4,3,24,5,0,2,1.0,6,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing\sources\TestSourceConfigsDao.java,14
akto,com.akto.dao.testing_run_findings,TestingRunIssuesDao,1,1,3,2,11,3,0,2,1.0,6,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\testing_run_findings\TestingRunIssuesDao.java,7
akto,com.akto.dao.test_editor.auth,Parser,0,0,1,1,8,1,0,0,-1.0,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\auth\Parser.java,8
akto,com.akto.dao.test_editor.executor,ConfigParser,0,0,3,3,110,24,0,0,-1.0,1,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\executor\ConfigParser.java,15
akto,com.akto.dao.test_editor.filter,ConfigParser,4,0,6,6,179,43,0,0,0.3333333333333333,1,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\filter\ConfigParser.java,16
akto,com.akto.dao.test_editor.info,InfoParser,0,0,1,1,8,1,0,0,-1.0,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\info\InfoParser.java,8
akto,com.akto.dao.test_editor,TestConfigYamlParser,0,0,3,3,74,16,0,0,-1.0,3,9,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestConfigYamlParser.java,18
akto,com.akto.dao.test_editor,TestEditorEnums,0,0,4,4,143,50,0,0,-1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,3
akto,com.akto.dao.test_editor,TestEditorEnums.DataOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,5
akto,com.akto.dao.test_editor,TestEditorEnums.CollectionOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,21
akto,com.akto.dao.test_editor,TestEditorEnums.TermOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,26
akto,com.akto.dao.test_editor,TestEditorEnums.PredicateOperator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,38
akto,com.akto.dao.test_editor,TestEditorEnums.KeyValOperator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,43
akto,com.akto.dao.test_editor,TestEditorEnums.BodyOperator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,48
akto,com.akto.dao.test_editor,TestEditorEnums.ExtractOperator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,53
akto,com.akto.dao.test_editor,TestEditorEnums.OperandTypes,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,57
akto,com.akto.dao.test_editor,TestEditorEnums.ContextOperator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,68
akto,com.akto.dao.test_editor,TestEditorEnums.ExecutorParentOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,182
akto,com.akto.dao.test_editor,TestEditorEnums.RequestParentOperand,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,187
akto,com.akto.dao.test_editor,TestEditorEnums.TerminalExecutorDataOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,191
akto,com.akto.dao.test_editor,TestEditorEnums.NonTerminalExecutorDataOperands,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,203
akto,com.akto.dao.test_editor,TestEditorEnums.ExecutorOperandTypes,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\TestEditorEnums.java,212
akto,com.akto.dao.test_editor,YamlTemplateDao,1,1,4,4,36,7,0,2,0.75,9,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\test_editor\YamlTemplateDao.java,14
akto,com.akto.dao.traffic_metrics,TrafficMetricsDao,2,2,5,5,43,10,0,2,0.4,5,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dao\traffic_metrics\TrafficMetricsDao.java,18
akto,com.akto,DaoInit,0,0,1,1,75,1,0,0,-1.0,10,46,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\DaoInit.java,50
akto,com.akto,ApiRequest,2,0,7,7,115,15,0,0,0.0,3,1,C:\Users\rmaca\Downloads\akto\libs\integrations\src\main\java\com\akto\ApiRequest.java,12
akto,com.akto,TimeoutObject,3,0,8,8,30,8,0,0,0.25,2,0,C:\Users\rmaca\Downloads\akto\libs\integrations\src\main\java\com\akto\TimeoutObject.java,3
akto,com.akto,InstanceDetails,3,2,2,1,21,3,0,0,1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\utils\src\main\java\com\akto\InstanceDetails.java,11
akto,com.akto,MongoBasedTest,3,3,2,2,20,3,0,0,0.0,0,2,C:\Users\rmaca\Downloads\akto\libs\utils\src\test\java\com\akto\MongoBasedTest.java,19
akto,com.akto,TestGraphQLUtils,2,1,2,1,40,4,0,0,0.0,0,6,C:\Users\rmaca\Downloads\akto\libs\utils\src\test\java\com\akto\TestGraphQLUtils.java,22
akto,com.akto.dto,Account,4,0,10,10,36,10,0,0,0.4,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Account.java,3
akto,com.akto.dto,AccountSettings,30,17,29,29,122,29,0,0,0.3793103448275862,15,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\AccountSettings.java,5
akto,com.akto.dto,AccountSettings.SetupType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\AccountSettings.java,59
akto,com.akto.dto,AktoDataType,5,0,13,13,48,13,0,0,0.15384615384615385,3,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\AktoDataType.java,7
akto,com.akto.dto,ApiCollection,11,4,19,19,85,21,0,0,0.15789473684210525,22,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiCollection.java,12
akto,com.akto.dto,APIConfig,5,0,12,12,46,12,0,0,0.16666666666666666,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\APIConfig.java,3
akto,com.akto.dto,ApiInfo,16,9,23,22,162,31,0,0,0.17391304347826086,64,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiInfo.java,9
akto,com.akto.dto,ApiInfo.AuthType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiInfo.java,29
akto,com.akto.dto,ApiInfo.ApiAccessType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiInfo.java,33
akto,com.akto.dto,ApiInfo.ApiInfoKey,6,5,0,0,50,0,0,0,-1.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiInfo.java,37
akto,com.akto.dto,ApiInfoCatalog,3,0,8,8,30,8,0,0,0.25,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiInfoCatalog.java,10
akto,com.akto.dto,APISpec,5,0,12,12,47,12,0,0,0.16666666666666666,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\APISpec.java,3
akto,com.akto.dto,APISpec.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\APISpec.java,4
akto,com.akto.dto,ApiToken,12,4,18,17,74,18,0,0,0.16666666666666666,6,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiToken.java,7
akto,com.akto.dto,ApiToken.Utility,1,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\ApiToken.java,21
akto,com.akto.dto,Attempt,14,0,18,18,150,19,0,0,0.1111111111111111,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Attempt.java,13
akto,com.akto.dto,Attempt.AttemptResult,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Attempt.java,15
akto,com.akto.dto,Attempt.Success,6,0,0,0,57,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Attempt.java,18
akto,com.akto.dto,Attempt.Err,1,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Attempt.java,98
akto,com.akto.dto,Attempt.Status,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Attempt.java,125
akto,com.akto.dto,AwsResource,2,0,6,6,22,6,0,0,0.3333333333333333,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\AwsResource.java,3
akto,com.akto.dto,AwsResources,2,0,6,6,22,6,0,0,0.3333333333333333,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\AwsResources.java,5
akto,com.akto.dto,BackwardCompatibility,25,12,28,28,121,28,0,0,0.10714285714285714,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\BackwardCompatibility.java,3
akto,com.akto.dto,BurpPluginInfo,10,6,10,10,44,10,0,0,0.2,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\BurpPluginInfo.java,3
akto,com.akto.dto,Config,18,0,4,4,152,4,4,0,0.5,9,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,5
akto,com.akto.dto,Config.ConfigType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,25
akto,com.akto.dto,Config.SlackConfig,3,0,0,0,27,0,0,1,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,31
akto,com.akto.dto,Config.GoogleConfig,7,0,0,0,49,0,0,1,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,69
akto,com.akto.dto,Config.WebpushConfig,2,0,0,0,20,0,0,1,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,136
akto,com.akto.dto,Config.SalesforceConfig,4,0,0,0,39,0,0,1,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Config.java,166
akto,com.akto.dto,CustomAuthType,9,2,18,18,69,18,0,0,0.16666666666666666,7,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\CustomAuthType.java,9
akto,com.akto.dto,CustomDataType,20,9,28,28,0,34,0,0,0.07142857142857142,9,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\CustomDataType.java,12
akto,com.akto.dto,CustomFilter,0,0,2,2,5,2,2,0,-1.0,2,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\CustomFilter.java,5
akto,com.akto.dto,Dibs,6,0,15,15,57,15,0,0,0.13333333333333333,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Dibs.java,5
akto,com.akto.dto,FilterSampleData,6,4,7,7,54,9,0,0,0.2857142857142857,6,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\FilterSampleData.java,9
akto,com.akto.dto,FilterSampleData.FilterKey,2,2,0,0,22,0,0,0,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\FilterSampleData.java,19
akto,com.akto.dto,HttpRequestParams,6,3,13,13,90,19,0,0,0.15384615384615385,21,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\HttpRequestParams.java,12
akto,com.akto.dto,HttpResponseParams,12,6,19,19,82,19,0,0,0.10526315789473684,35,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\HttpResponseParams.java,8
akto,com.akto.dto,HttpResponseParams.Source,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\HttpResponseParams.java,10
akto,com.akto.dto,IgnoreData,2,0,6,6,22,6,0,0,0.3333333333333333,11,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\IgnoreData.java,9
akto,com.akto.dto,KafkaHealthMetric,8,2,16,16,66,18,0,0,0.1875,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\KafkaHealthMetric.java,7
akto,com.akto.dto,Log,6,1,13,13,48,13,0,0,0.3076923076923077,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Log.java,6
akto,com.akto.dto,Markov,6,0,14,14,95,17,0,0,0.14285714285714285,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Markov.java,8
akto,com.akto.dto,Markov.State,2,0,0,0,33,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Markov.java,40
akto,com.akto.dto,OriginalHttpRequest,9,1,36,36,241,64,0,0,0.08333333333333333,29,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\OriginalHttpRequest.java,13
akto,com.akto.dto,OriginalHttpResponse,4,0,15,15,87,23,0,0,0.13333333333333333,19,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\OriginalHttpResponse.java,13
akto,com.akto.dto,OTPMessage,4,0,10,10,38,10,0,0,0.2,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\OTPMessage.java,3
akto,com.akto.dto,PendingInviteCode,6,1,12,12,46,12,0,0,0.25,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\PendingInviteCode.java,5
akto,com.akto.dto,PercentageMatchRequest,2,0,6,6,22,6,0,0,0.3333333333333333,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\PercentageMatchRequest.java,5
akto,com.akto.dto,PolicyCatalog,2,0,6,6,22,6,0,0,0.3333333333333333,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\PolicyCatalog.java,5
